product, band, modis_date, dt, value_min, value_max, value_sum, value_range, value_mean, value_variance, value_standard_deviation, pixels_total, pixels_pass_qa, pixels_pass_qa_per_cent, proc_date, value_center
MOD09A1,sur_refl_b03,A2000049,2000-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,0,0.0,2020041205005,F
MOD09A1,sur_refl_b03,A2000057,2000-02-26,0.0072,0.0645,9.9572,0.0573,0.0345,0.0001,0.0091,289,289,100.0,2020037221349,0.0241
MOD09A1,sur_refl_b03,A2000065,2000-03-05,0.0059,0.0381,6.8938,0.0322,0.0239,0.0,0.0063,289,289,100.0,2020038171353,0.017
MOD09A1,sur_refl_b03,A2000073,2000-03-13,0.0252,0.0749,0.4887,0.0497,0.0444,0.0002,0.0147,289,11,3.81,2020040191419,F
MOD09A1,sur_refl_b03,A2000081,2000-03-21,0.0071,0.049,6.9459,0.0419,0.024,0.0001,0.0075,289,289,100.0,2020040191306,0.0136
MOD09A1,sur_refl_b03,A2000089,2000-03-29,0.0077,0.0521,7.6063,0.0444,0.0263,0.0001,0.0082,289,289,100.0,2020041210159,0.0153
MOD09A1,sur_refl_b03,A2000097,2000-04-06,0.0065,0.0562,7.2767,0.0497,0.0252,0.0001,0.0085,289,289,100.0,2020041041833,0.0186
MOD09A1,sur_refl_b03,A2000105,2000-04-14,0.0062,0.0557,7.0049,0.0495,0.0242,0.0001,0.0078,289,289,100.0,2020041072415,0.0166
MOD09A1,sur_refl_b03,A2000113,2000-04-22,0.0073,0.0741,8.4126,0.0668,0.0325,0.0002,0.0124,289,259,89.62,2020041220338,0.0295
MOD09A1,sur_refl_b03,A2000121,2000-04-30,0.0051,0.0447,6.6398,0.0396,0.023,0.0001,0.0073,289,289,100.0,2020042020057,0.0152
MOD09A1,sur_refl_b03,A2000129,2000-05-08,0.0065,0.0503,6.7321,0.0438,0.0233,0.0001,0.0073,289,289,100.0,2020042170109,0.0161
MOD09A1,sur_refl_b03,A2000137,2000-05-16,0.0014,0.054,7.1964,0.0526,0.0249,0.0001,0.008,289,289,100.0,2020042225036,0.0173
MOD09A1,sur_refl_b03,A2000145,2000-05-24,0.0063,0.0565,7.2237,0.0502,0.025,0.0001,0.0079,289,289,100.0,2020043014527,0.0194
MOD09A1,sur_refl_b03,A2000153,2000-06-01,0.004,0.051,6.8629,0.047,0.0237,0.0001,0.0076,289,289,100.0,2020045215048,0.0153
MOD09A1,sur_refl_b03,A2000161,2000-06-09,0.0036,0.0413,7.6231,0.0377,0.0264,0.0001,0.0071,289,289,100.0,2020046020335,0.0193
MOD09A1,sur_refl_b03,A2000169,2000-06-17,0.0074,0.0483,7.4639,0.0409,0.0258,0.0001,0.0078,289,289,100.0,2020047235040,0.018
MOD09A1,sur_refl_b03,A2000177,2000-06-25,0.006,0.0549,8.6991,0.0489,0.0301,0.0001,0.0093,289,289,100.0,2020048052135,0.0146
MOD09A1,sur_refl_b03,A2000185,2000-07-03,0.0066,0.0572,7.8231,0.0506,0.0271,0.0001,0.0081,289,289,100.0,2020048082123,0.0171
MOD09A1,sur_refl_b03,A2000193,2000-07-11,0.0053,0.0489,7.3896,0.0436,0.0256,0.0001,0.0081,289,289,100.0,2020051202034,0.0145
MOD09A1,sur_refl_b03,A2000201,2000-07-19,0.0065,0.0502,8.7309,0.0437,0.0302,0.0001,0.0086,289,289,100.0,2020048195934,0.0173
MOD09A1,sur_refl_b03,A2000209,2000-07-27,0.0061,0.047,7.8208,0.0409,0.0271,0.0001,0.0078,289,289,100.0,2020048230434,0.0159
MOD09A1,sur_refl_b03,A2000217,2000-08-04,0.0087,0.0545,8.9252,0.0458,0.0309,0.0001,0.0087,289,289,100.0,2020049000121,0.0159
MOD09A1,sur_refl_b03,A2000225,2000-08-12,0.0105,0.067,8.6741,0.0565,0.0405,0.0001,0.0105,289,214,74.05,2020049162705,F
MOD09A1,sur_refl_b03,A2000233,2000-08-20,0.0063,0.061,9.8262,0.0547,0.034,0.0001,0.0094,289,289,100.0,2020050212726,0.0213
MOD09A1,sur_refl_b03,A2000241,2000-08-28,0.0021,0.1004,9.8675,0.0983,0.0356,0.0001,0.0122,289,277,95.85,2020051032150,0.0261
MOD09A1,sur_refl_b03,A2000249,2000-09-05,0.0061,0.0611,9.3695,0.055,0.0324,0.0001,0.0096,289,289,100.0,2020051064038,0.0138
MOD09A1,sur_refl_b03,A2000257,2000-09-13,0.0093,0.0685,10.7212,0.0592,0.0371,0.0001,0.0092,289,289,100.0,2020051181326,0.0227
MOD09A1,sur_refl_b03,A2000265,2000-09-21,0.0076,0.0714,11.473,0.0638,0.0397,0.0001,0.0085,289,289,100.0,2020052002115,0.0303
MOD09A1,sur_refl_b03,A2000273,2000-09-29,0.0099,0.0644,10.0769,0.0545,0.0349,0.0001,0.0086,289,289,100.0,2020052034206,0.023
MOD09A1,sur_refl_b03,A2000281,2000-10-07,0.0122,0.0624,10.2488,0.0502,0.0355,0.0001,0.0077,289,289,100.0,2020052173235,0.021
MOD09A1,sur_refl_b03,A2000289,2000-10-15,0.0042,0.0657,10.0518,0.0615,0.0366,0.0001,0.0091,289,275,95.16,2020052225212,0.0274
MOD09A1,sur_refl_b03,A2000297,2000-10-23,0.0122,0.057,9.2815,0.0448,0.0321,0.0001,0.0075,289,289,100.0,2020053014610,0.0215
MOD09A1,sur_refl_b03,A2000305,2000-10-31,0.0151,0.1713,4.2215,0.1562,0.0563,0.0013,0.0359,289,75,25.95,2020055200256,F
