MOD16A2GF.A2000001.h30v12.006.2020256103450.PLE_500m,MOD16A2GF,A2000001,Lat-35.6566Lon148.1517Samp17Line17,2020256103450,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
MOD16A2GF.A2000009.h30v12.006.2020256130645.PLE_500m,MOD16A2GF,A2000009,Lat-35.6566Lon148.1517Samp17Line17,2020256130645,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
MOD16A2GF.A2000017.h30v12.006.2020256151926.PLE_500m,MOD16A2GF,A2000017,Lat-35.6566Lon148.1517Samp17Line17,2020256151926,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
MOD16A2GF.A2000025.h30v12.006.2020256174426.PLE_500m,MOD16A2GF,A2000025,Lat-35.6566Lon148.1517Samp17Line17,2020256174426,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
MOD16A2GF.A2000033.h30v12.006.2020256201613.PLE_500m,MOD16A2GF,A2000033,Lat-35.6566Lon148.1517Samp17Line17,2020256201613,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
MOD16A2GF.A2000041.h30v12.006.2020256222400.PLE_500m,MOD16A2GF,A2000041,Lat-35.6566Lon148.1517Samp17Line17,2020256222400,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
MOD16A2GF.A2000049.h30v12.006.2020257002255.PLE_500m,MOD16A2GF,A2000049,Lat-35.6566Lon148.1517Samp17Line17,2020257002255,F,F,F,14720000.0,F,F,F,F,F,14930000.0,14760000.0,15050000.0,F,F,F,F,F,F,F,F,F,F,F,14690000.0,14650000.0,15250000.0,14530000.0,15090000.0,F,F,F,15100000.0,15150000.0,F,F,F,F,F,F,F,F,14440000.0,F,F,F,F,F,15440000.0,15050000.0,14990000.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,15040000.0,15080000.0,F,F,F,F,F,F,F,F,F,F,15400000.0,14790000.0,F,F,15030000.0,15060000.0,15110000.0,15420000.0,15360000.0,F,F,F,F,F,F,F,14970000.0,14920000.0,14950000.0,14900000.0,F,15100000.0,15220000.0,F,F,F,F,F,F,F,F,F,F,F,15130000.0,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
MOD16A2GF.A2000057.h30v12.006.2020257024716.PLE_500m,MOD16A2GF,A2000057,Lat-35.6566Lon148.1517Samp17Line17,2020257024716,15520000.0,15460000.0,15460000.0,15500000.0,15310000.0,15360000.0,15290000.0,15440000.0,15680000.0,15710000.0,15490000.0,15790000.0,15850000.0,15930000.0,F,F,F,15470000.0,15890000.0,15520000.0,15550000.0,15530000.0,15510000.0,15410000.0,15430000.0,16140000.0,15270000.0,15810000.0,15900000.0,F,F,F,16030000.0,15790000.0,15450000.0,15480000.0,15610000.0,15310000.0,15640000.0,16650000.0,15960000.0,15260000.0,15500000.0,15760000.0,16360000.0,16060000.0,15650000.0,F,15770000.0,15730000.0,15790000.0,15090000.0,15240000.0,15280000.0,15190000.0,16040000.0,15910000.0,15280000.0,15670000.0,15790000.0,16480000.0,15580000.0,15620000.0,15800000.0,15760000.0,15790000.0,15780000.0,15710000.0,14970000.0,15140000.0,15080000.0,15490000.0,15360000.0,15850000.0,16000000.0,16690000.0,16360000.0,15430000.0,15790000.0,15680000.0,15690000.0,15880000.0,15840000.0,16180000.0,16090000.0,15270000.0,15350000.0,15410000.0,15710000.0,15730000.0,15870000.0,15730000.0,15610000.0,15600000.0,15670000.0,15580000.0,15710000.0,15820000.0,15990000.0,15860000.0,15670000.0,15650000.0,15540000.0,15730000.0,15800000.0,15980000.0,15710000.0,15770000.0,15810000.0,15830000.0,15870000.0,15790000.0,15820000.0,16000000.0,16090000.0,15880000.0,15780000.0,15850000.0,15790000.0,F,15670000.0,15840000.0,15840000.0,15800000.0,15860000.0,15830000.0,15820000.0,15990000.0,15950000.0,15990000.0,16150000.0,15890000.0,15900000.0,15980000.0,16050000.0,16140000.0,15830000.0,15760000.0,15870000.0,15930000.0,15950000.0,15790000.0,16040000.0,16030000.0,15950000.0,16020000.0,16050000.0,15980000.0,16040000.0,16160000.0,16210000.0,16050000.0,16010000.0,16010000.0,15900000.0,16480000.0,16160000.0,16020000.0,15970000.0,16030000.0,16010000.0,15860000.0,15910000.0,15930000.0,15880000.0,16020000.0,16080000.0,15990000.0,16000000.0,16080000.0,F,16300000.0,16140000.0,16060000.0,15960000.0,15990000.0,16030000.0,15970000.0,16160000.0,16190000.0,15980000.0,16010000.0,16090000.0,15990000.0,16100000.0,16290000.0,16030000.0,16380000.0,16190000.0,16130000.0,15990000.0,16040000.0,16050000.0,16120000.0,16050000.0,15960000.0,15980000.0,15940000.0,16140000.0,16230000.0,16140000.0,15970000.0,15990000.0,15580000.0,16120000.0,16070000.0,16070000.0,16010000.0,16160000.0,16050000.0,16060000.0,16070000.0,16100000.0,16090000.0,16260000.0,16210000.0,16030000.0,15890000.0,15460000.0,15540000.0,15460000.0,15860000.0,15990000.0,16180000.0,16160000.0,16180000.0,16140000.0,16110000.0,16170000.0,16170000.0,15870000.0,15840000.0,15650000.0,15730000.0,15510000.0,15440000.0,15370000.0,15540000.0,16070000.0,16100000.0,16150000.0,16120000.0,16100000.0,16190000.0,15970000.0,15810000.0,15670000.0,15650000.0,15900000.0,15710000.0,15600000.0,15500000.0,15660000.0,15660000.0,15950000.0,16270000.0,16370000.0,16220000.0,16190000.0,16140000.0,16020000.0,16060000.0,15800000.0,15670000.0,15700000.0,15700000.0,15510000.0,15530000.0,15780000.0,16220000.0,16250000.0,15640000.0,16480000.0,16420000.0,16050000.0,16100000.0,16050000.0,16010000.0,15820000.0,15740000.0,15710000.0,15610000.0,15460000.0,15620000.0,15850000.0,16260000.0,16170000.0,15850000.0,15680000.0
MOD16A2GF.A2000065.h30v12.006.2020257064341.PLE_500m,MOD16A2GF,A2000065,Lat-35.6566Lon148.1517Samp17Line17,2020257064341,11040000.0,10970000.0,11090000.0,11160000.0,10870000.0,10910000.0,10940000.0,10970000.0,11150000.0,11190000.0,12600000.0,11230000.0,11960000.0,F,F,F,F,10950000.0,11040000.0,11010000.0,11170000.0,11090000.0,11050000.0,10820000.0,10960000.0,10680000.0,10970000.0,11420000.0,12000000.0,12010000.0,F,F,F,11090000.0,10930000.0,10950000.0,11100000.0,10750000.0,10930000.0,11090000.0,11040000.0,10810000.0,11050000.0,11380000.0,11430000.0,F,F,11260000.0,11270000.0,11250000.0,11160000.0,10670000.0,10740000.0,10860000.0,10730000.0,10550000.0,10760000.0,10790000.0,11390000.0,11450000.0,F,F,F,F,11230000.0,11180000.0,11270000.0,11120000.0,10570000.0,10650000.0,10510000.0,10650000.0,11050000.0,11340000.0,F,F,10990000.0,11080000.0,11190000.0,F,11140000.0,11220000.0,11190000.0,11380000.0,11380000.0,10920000.0,10690000.0,F,11130000.0,11170000.0,F,11240000.0,11040000.0,11040000.0,11110000.0,11020000.0,11130000.0,11210000.0,11270000.0,11130000.0,11050000.0,11080000.0,10920000.0,11100000.0,F,F,11120000.0,11180000.0,11110000.0,11150000.0,11340000.0,11170000.0,11250000.0,11300000.0,11280000.0,11150000.0,11160000.0,11220000.0,11110000.0,F,11040000.0,11110000.0,11230000.0,11160000.0,11260000.0,11190000.0,11220000.0,11350000.0,11220000.0,11340000.0,11480000.0,11280000.0,11250000.0,11280000.0,11300000.0,11240000.0,11130000.0,11180000.0,11350000.0,F,11390000.0,11260000.0,11260000.0,11330000.0,11250000.0,11170000.0,11320000.0,11300000.0,11330000.0,11330000.0,11440000.0,11350000.0,11330000.0,11310000.0,11330000.0,11430000.0,11390000.0,11380000.0,11360000.0,11330000.0,11330000.0,11130000.0,11300000.0,11230000.0,11270000.0,11300000.0,11390000.0,11310000.0,11440000.0,11310000.0,11340000.0,11420000.0,11390000.0,11330000.0,11230000.0,11270000.0,11280000.0,11260000.0,11450000.0,11510000.0,11310000.0,11280000.0,11340000.0,11300000.0,11380000.0,11510000.0,11360000.0,11470000.0,11540000.0,11330000.0,11210000.0,11310000.0,11310000.0,11340000.0,11380000.0,11310000.0,11340000.0,11330000.0,11380000.0,11470000.0,11470000.0,11350000.0,11310000.0,11090000.0,11470000.0,F,11320000.0,11360000.0,11390000.0,11310000.0,11340000.0,11340000.0,11390000.0,11390000.0,11490000.0,11370000.0,11270000.0,11320000.0,11050000.0,11090000.0,11000000.0,11120000.0,11350000.0,11450000.0,11450000.0,11410000.0,11390000.0,11370000.0,11470000.0,11430000.0,11420000.0,11160000.0,11160000.0,11380000.0,11140000.0,11050000.0,10920000.0,11090000.0,11330000.0,11370000.0,11330000.0,11390000.0,11410000.0,11440000.0,11320000.0,11240000.0,11150000.0,11150000.0,11400000.0,11400000.0,11150000.0,11160000.0,11040000.0,11270000.0,11290000.0,11360000.0,11450000.0,11570000.0,11510000.0,11490000.0,11400000.0,11410000.0,11350000.0,11230000.0,11280000.0,11220000.0,11080000.0,11020000.0,11140000.0,11380000.0,11590000.0,11390000.0,11650000.0,11650000.0,11390000.0,11370000.0,11390000.0,11310000.0,11370000.0,11230000.0,11210000.0,11160000.0,11400000.0,11260000.0,11120000.0,11450000.0,11540000.0,11400000.0,11070000.0
MOD16A2GF.A2000073.h30v12.006.2020257093003.PLE_500m,MOD16A2GF,A2000073,Lat-35.6566Lon148.1517Samp17Line17,2020257093003,11790000.0,11760000.0,11720000.0,11770000.0,11620000.0,11660000.0,11620000.0,11790000.0,F,12190000.0,11850000.0,12050000.0,F,F,F,F,F,11770000.0,F,F,11910000.0,11870000.0,11720000.0,11680000.0,11650000.0,11490000.0,11750000.0,F,F,F,F,12120000.0,F,F,11870000.0,11890000.0,11660000.0,11480000.0,13010000.0,13120000.0,F,11480000.0,F,F,F,F,F,12070000.0,F,F,12010000.0,F,11540000.0,11580000.0,11600000.0,F,11360000.0,11640000.0,F,F,F,F,F,11840000.0,11900000.0,F,12000000.0,11910000.0,11550000.0,11580000.0,F,11300000.0,11560000.0,11860000.0,F,F,F,F,11990000.0,11910000.0,11960000.0,11920000.0,11950000.0,12060000.0,12070000.0,11650000.0,F,11720000.0,11890000.0,F,F,12010000.0,F,F,F,F,11870000.0,12030000.0,12110000.0,12040000.0,11840000.0,11920000.0,11730000.0,F,F,F,11890000.0,11970000.0,11800000.0,11840000.0,12030000.0,12000000.0,11860000.0,12020000.0,F,F,F,12020000.0,F,F,F,F,11970000.0,11860000.0,11840000.0,11890000.0,12040000.0,12000000.0,11990000.0,12030000.0,12230000.0,12080000.0,F,11880000.0,12810000.0,12800000.0,F,11890000.0,F,F,12190000.0,11900000.0,11900000.0,11900000.0,11900000.0,11910000.0,11940000.0,12100000.0,12070000.0,12020000.0,12250000.0,12100000.0,12110000.0,12020000.0,F,F,12170000.0,12090000.0,12050000.0,12070000.0,12020000.0,11860000.0,11870000.0,11830000.0,11880000.0,11980000.0,11950000.0,12060000.0,12060000.0,12110000.0,F,F,12150000.0,11920000.0,12040000.0,11990000.0,12030000.0,12110000.0,12230000.0,12250000.0,12090000.0,11930000.0,11940000.0,11950000.0,11980000.0,12160000.0,11950000.0,F,F,11950000.0,11890000.0,11990000.0,12120000.0,12100000.0,12300000.0,12150000.0,12120000.0,12190000.0,12050000.0,12340000.0,12150000.0,12020000.0,11920000.0,11880000.0,12030000.0,11930000.0,12080000.0,12260000.0,12170000.0,12120000.0,12180000.0,12120000.0,12090000.0,12190000.0,12370000.0,12220000.0,12160000.0,12170000.0,11920000.0,11990000.0,11910000.0,11870000.0,12110000.0,12170000.0,12250000.0,12210000.0,12240000.0,12150000.0,12180000.0,12050000.0,12010000.0,11960000.0,11930000.0,12130000.0,12030000.0,F,F,11940000.0,12080000.0,12120000.0,12040000.0,12090000.0,12120000.0,12220000.0,12090000.0,12030000.0,11950000.0,11900000.0,12250000.0,12090000.0,11980000.0,F,F,F,14730000.0,12120000.0,12130000.0,12340000.0,12250000.0,12230000.0,12070000.0,12110000.0,12060000.0,12060000.0,11960000.0,12040000.0,11870000.0,11880000.0,F,12500000.0,12830000.0,F,12300000.0,12360000.0,12110000.0,12100000.0,12090000.0,12110000.0,12080000.0,11990000.0,11990000.0,F,12080000.0,12830000.0,12850000.0,13400000.0,12760000.0,12070000.0,11900000.0
